	cluster
Myeloid intermediate 2__AML025	U27
B Memory-1__AML006	U27
B Memory-1__AML048	U27
NK-Mature__AML026	U27
Non-Classical Mono-2__2853_Aft36_P71F	U27
T CD4 Naive-2__AML026	U27
NK-Mature__AML033	U27
Osteoblast__AML033	U27
CD4 TCM__2698_EInv16_P47M	U27
MPP-MEP__AML0310	U27
B Memory-2__AML009	U27
B Memory-1__AML009	U27
cDC1__AML006	U27
Intermediate Mono-3__2660_Ast82_38M	U27
Mono-2__AML0361	U27
Non-Classical Mono-2__AML0361	U27
Myeloid intermediate 1__AML025	U27
CLP__2660_Ast82_38M	U27
pre-B__AML028	U27
pDC__AML0361	U27
B Memory-1__AML038	U27
Intermediate Mono-1__AML038	U27
Mono-2__AML006	U27
NK-Mature__2698_EInv16_P47M	U27
cDC2-2__2698_EInv16_P47M	U27
Mono-1__AML006	U27
MDP-2__AML006	U27
NK-Mature__2270_Aft36_P71F	U27
NK-Mature__AML006	U27
LMPP-2__AML009	U27
Multilin-2__AML025	U27
MultiLin-GMP-3__AML025	U27
Non-Classical Mono-2__AML0048	U27
Intermediate Mono-1__AML0048	U27
NK-Mature__301_AfInv16_29M	U27
Intermediate Mono-1__AML009	U27
Classical-Mono__AML0048	U27
B Memory-2__AML0048	U27
B Memory-1__AML0048	U27
preNeu__AML003	U27
pre-DC-2__AML003	U27
Classical-Mono__AML0693	U27
cDC1__AML009	U27
Pro-B-3__AML009	U27
Non-Classical Mono-2__AML009	U27
NK-Mature__AML009	U27
cDC2-1__2660_Ast82_38M	U27
Multilin-1__AML009	U27
MultiLin-GMP-1__AML009	U27
pDC__AML003	U27
MPP-MEP__AML009	U27
MDP-3__AML009	U27
MDP-2__AML009	U27
cDC2-1__AML0048	U27
CLP__AML009	U27
CD4 TCM__AML0160	U27
Intermediate Mono-3__AML0160	U27
NK-Mature__AML005	U27
MultiLin-GMP-2__AML025	U27
MultiLin-GMP-1__AML025	U27
Mono-2__AML025	U27
Mono-1__AML025	U27
MPP-MEP__AML025	U27
MPP-1__AML025	U27
MDP-2__AML025	U27
MDP-1__AML025	U27
LMPP-2__AML025	U27
Multilin-1__AML025	U27
LMPP-1-cycling__AML025	U27
Intermediate Mono-3__AML025	U27
Erythroblast-1__AML0612	U27
Intermediate Mono-1__AML025	U27
Erythroblast-2__AML025	U27
Classical-Mono__AML025	U27
NK-Mature__AML022	U27
Erythroblast-3__AML022	U27
B Memory-2__AML022	U27
T CD4 Naive-1__AML0160	U27
Non-Classical Mono-2__AML0160	U27
LMPP-1__AML025	U27
CD8 TEM__AML5292	U27
MPP-2__AML3762	U27
Intermediate Mono-2__AML2123	U27
Non-Classical Mono-2__PT02__Diagnosis	U27
Intermediate Mono-1__PT02__D30	U27
Non-Classical Mono-2__PAXMIJ-Relapse	U27
Intermediate Mono-3__PAXMIJ-Relapse	U27
B Memory-1__PAXMIJ-Relapse	U27
Pro-B-3__PAWWEE	U27
Intermediate Mono-3__PAWWEE	U27
B Memory-1__PAWWEE	U27
NK-Mature__PT07__Diagnosis	U27
cDC2-2__PAUMTZ	U27
pDC__PAUMTZ-Relapse	U27
Non-Classical Mono-2__PAUMTZ-EoT	U27
Intermediate Mono-3__PAUMTZ-EoT	U27
B Memory-1__PAUMTZ-EoT	U27
Non-Classical Mono-2__P26__Relapse	U27
Intermediate Mono-1__P26__Relapse	U27
Non-Classical Mono-2__P26__Diagnosis	U27
Classical-Mono__P22__Relapse	U27
Intermediate Mono-3__PAUMTZ	U27
Pro-B-1__PT08__Relapse	U27
Pro-B-cycling-1__PT08__Relapse	U27
MEP-2__PT09_PT13__D30	U27
NK-Mature__PT15__Diagnosis	U27
MEP-2__PT12__Diagnosis	U27
Pro-B-Early-cycling__PT12__D30	U27
Pro-B-1__PT12__D30	U27
Multilin-2__PT12__D30	U27
MultiLin-GMP-2__PT12__D30	U27
MEP-Eryth-1__PT12__D30	U27
MEP-2__PT12__D30	U27
MDP-2__PT12__D30	U27
ERP-5__PT12__D30	U27
ERP-2__PT12__D30	U27
MPP-MEP__PT12_PT13__D14	U27
LMPP-1-cycling__PT12_PT13__D14	U27
ERP-6__PT12_PT13__D14	U27
ERP-4__PT12_PT13__D14	U27
ERP-1__PT12_PT13__D14	U27
NK-Mature__PT11__Diagnosis	U27
NK-Mature__PT10__Relapse	U27
MPP-MEP__PT09_PT13__D30	U27
MultiLin-GMP-1__10DD-1065__Treatment	U27
MDP-4__PT17__D30	U27
Intermediate Mono-1__P08__Diagnosis	U27
pDC__NA-SRR16208932	U27
Pro-B-3__NA-SRR16208931	U27
Non-Classical Mono-2__NA-SRR16208931	U27
NK-Mature__NA-SRR16208931	U27
Myeloid intermediate 3__NA-SRR16208931	U27
MEP-Eryth-1__NA-SRR16208931	U27
MEP-2__NA-SRR16208931	U27
MEP-1__NA-SRR16208931	U27
MAIT__NA-SRR16208931	U27
Pro-B-cycling-2__NA-SRR16208931	U27
LMPP-1__NA-SRR16208931	U27
CLP__NA-SRR16208931	U27
CD4 TCM__NA-SRR16208931	U27
BMCP-1__NA-SRR16208931	U27
B Memory-1__NA-SRR16208931	U27
pre-B__NA-SRR16208930	U27
T CD4 Activated__NA-SRR16208930	U27
Pro-B-cycling-2__NA-SRR16208930	U27
Pro-B-3__NA-SRR16208930	U27
Intermediate Mono-3__NA-SRR16208931	U27
T CD4 Naive-1__NA-SRR16208931	U27
Transitional-B-1__NA-SRR16208931	U27
cDC2-2__NA-SRR16208931	U27
immNeu-1__NA-SRR16208932	U27
cMOP__NA-SRR16208932	U27
cDC1__NA-SRR16208932	U27
Pro-B-cycling-2__NA-SRR16208932	U27
Pro-B-3__NA-SRR16208932	U27
Non-Classical Mono-2__NA-SRR16208932	U27
NK-Mature__NA-SRR16208932	U27
MPP-1__NA-SRR16208932	U27
MEP-Eryth-1__NA-SRR16208932	U27
MEP-1__NA-SRR16208932	U27
MDP-6__NA-SRR16208932	U27
MDP-3__NA-SRR16208932	U27
LMPP-1__NA-SRR16208932	U27
Intermediate Mono-3__NA-SRR16208932	U27
CLP__NA-SRR16208932	U27
CD8 TEM__NA-SRR16208932	U27
B Memory-1__NA-SRR16208932	U27
preNeu__NA-SRR16208931	U27
pDC__NA-SRR16208931	U27
pre-B__NA-SRR16208932	U27
Non-Classical Mono-2__NA-SRR16208930	U27
MDP-6__PT17__D30	U27
MultiLin-GMP-3__PT17__D30	U27
MDP-3__1036_EInv16_22M	U27
Mono-1__1036_EInv16_22M	U27
Mono-2__1036_EInv16_22M	U27
Myeloid intermediate 2__1036_EInv16_22M	U27
NK-Mature__1036_EInv16_22M	U27
Non-Classical Mono-2__1036_EInv16_22M	U27
cDC1__1036_EInv16_22M	U27
cDC2-1__1036_EInv16_22M	U27
Intermediate Mono-3__1036_EInv16_22M	U27
cDC2-2__1036_EInv16_22M	U27
T CD4 Naive-2__hashtag3-SRR16208959	U27
CD4 TCM__hashtag3-SRR16208959	U27
B Memory-2__hashtag3-SRR16208959	U27
B Memory-1__1076_AfInv16_51M	U27
pDC__hashtag2-SRR16208964	U27
Plasma Cell__hashtag2-SRR16208964	U27
LMPP-2__hashtag2-SRR16208964	U27
Intermediate Mono-3__hashtag2-SRR16208964	U27
cMOP__1036_EInv16_22M	U27
Intermediate Mono-2__1036_EInv16_22M	U27
Intermediate Mono-1__1036_EInv16_22M	U27
Classical-Mono__1036_EInv16_22M	U27
Intermediate Mono-3__hashtag5-SRR16208967	U27
LMPP-1-cycling__hashtag5-SRR16208966	U27
Intermediate Mono-3__hashtag5-SRR16208966	U27
LMPP-1__hashtag5-SRR16208965	U27
Intermediate Mono-3__hashtag5-SRR16208965	U27
T CD4 Naive-1__hashtag4-SRR16208964	U27
MPP-MEP__hashtag4-SRR16208964	U27
MDP-1__hashtag4-SRR16208964	U27
LMPP-2__hashtag4-SRR16208964	U27
Intermediate Mono-3__hashtag4-SRR16208964	U27
CD8 TEM__hashtag4-SRR16208964	U27
cDC1__hashtag4-SRR16208958	U27
Non-Classical Mono-2__hashtag4-SRR16208958	U27
MDP-1__hashtag4-SRR16208958	U27
LMPP-2__hashtag4-SRR16208958	U27
NK-Mature__hashtag4-SRR16208950	U27
ERP-5__hashtag4-SRR16208950	U27
NK-Mature__hashtag4-SRR16208949	U27
CD8 TEM__1036_EInv16_22M	U27
B Memory-2__hashtag2-SRR16208964	U27
MEP-Eryth-1__PT17__D30	U27
pDC__hashtag2-SRR16208958	U27
LMPP-2__hashtag2-SRR16208958	U27
Mono-1__TALL4954	U27
Intermediate Mono-1__TALL4954	U27
CD4 TCM__TALL4954	U27
B Memory-1__TALL4954	U27
pDC__TALL3862	U27
cDC2-2__TALL3862	U27
cDC2-1__TALL3862	U27
Pro-B-cycling-1__TALL3862	U27
Pro-B-3__TALL4954	U27
MPP-1__TALL3862	U27
T CD4 Naive-1__Pt-69_Dx	U27
NK-Mature__PT18__Diagnosis	U27
MPP-1__PT18__Diagnosis	U27
MEP-Eryth-1__PT18__Diagnosis	U27
ERP-2__PT18__Diagnosis	U27
ERP-1__PT18__Diagnosis	U27
pDC__PT17__Diagnosis	U27
immNeu-2__PT17__D30	U27
Classical-Mono__TALL3862	U27
Pro-B-Early__TALL4954	U27
Pro-B-cycling-2__TALL4954	U27
pre-B__TALL4954	U27
Intermediate Mono-3__hashtag2-SRR16208958	U27
Non-Classical Mono-2__10DD-1003__Diagnosis	U27
pDC__hashtag2-SRR16208950	U27
NK-Mature__hashtag2-SRR16208950	U27
MPP-MEP__hashtag2-SRR16208950	U27
Erythroblast-1__hashtag2-SRR16208950	U27
ERP-7__hashtag2-SRR16208950	U27
CD8 TEM__hashtag2-SRR16208950	U27
CD4 TCM__hashtag2-SRR16208950	U27
B Memory-2__hashtag2-SRR16208950	U27
B Memory-1__hashtag2-SRR16208950	U27
cDC2-1__hashtag2-SRR16208949	U27
NK-Mature__hashtag2-SRR16208949	U27
Erythroblast-1__hashtag2-SRR16208949	U27
ERP-7__hashtag2-SRR16208949	U27
CD8 TEM__hashtag2-SRR16208949	U27
CD4 TCM__hashtag2-SRR16208949	U27
B Memory-2__hashtag2-SRR16208949	U27
B Memory-1__hashtag2-SRR16208949	U27
MDP-1__hashtag2-SRR16208958	U27
NK-Mature__NA-SRR16208930	U27
Multilin-1__NA-SRR16208930	U27
MultiLin-GMP-3__NA-SRR16208930	U27
Intermediate Mono-3__AML3762	U27
Classical-Mono__143_AfST8_P64M	U27
ERP-5__AML3762	U27
ERP-4__AML3762	U27
ERP-2__AML3762	U27
ERP-1__AML3762	U27
Classical-Mono__AML3762	U27
B Memory-1__AML3762	U27
LMPP-1__AML3762	U27
cDC2-1__AML3730	U27
Mono-2__AML3730	U27
NK-Mature__AML3133	U27
BMCP-1__1702-Et922-66F	U27
CD4 TCM__1702-Et922-66F	U27
Classical-Mono__1702-Et922-66F	U27
Erythroblast-3__1702-Et922-66F	U27
Intermediate Mono-3__AML3133	U27
Intermediate Mono-1__1702-Et922-66F	U27
MEP-2__143_AfST8_P64M	U27
LMPP-2__AML3762	U27
MEP-1__AML3762	U27
MEP-2__AML3762	U27
T CD4 Activated__AML3948	U27
NK-Mature__AML3948	U27
Mono-2__AML3948	U27
Intermediate Mono-3__AML3948	U27
Classical-Mono__AML3948	U27
cMOP__AML3762	U27
cDC2-2__AML3762	U27
cDC2-1__AML3762	U27
Myeloid intermediate 3__AML3762	U27
Myeloid intermediate 2__AML3762	U27
Multilin-1__AML3762	U27
MultiLin-GMP-1__AML3762	U27
Mono-2__AML3762	U27
Mono-1__AML3762	U27
MPP-MEP__AML3762	U27
MDP-1__AML-21	U27
MPP-1__AML3762	U27
MEP-Eryth-2__AML3762	U27
MEP-Eryth-1__AML3762	U27
Intermediate Mono-2__1702-Et922-66F	U27
cDC1__AML3948	U27
Intermediate Mono-3__1702-Et922-66F	U27
cDC2-1__AML3050	U27
Myeloid intermediate 2__1702-Et922-66F	U27
Myeloid intermediate 3__1702-Et922-66F	U27
NK-Mature__1702-Et922-66F	U27
Non-Classical Mono-2__1702-Et922-66F	U27
Intermediate Mono-2__AML2910	U27
Intermediate Mono-1__AML2910	U27
Classical-Mono__AML2910	U27
cDC1__1702-Et922-66F	U27
MDP-6__AML2910	U27
cDC2-1__1702-Et922-66F	U27
pre-DC-1__1702-Et922-66F	U27
preNeu__1702-Et922-66F	U27
MKP-early__AML22-Decitabine	U27
Erythroblast-1__AML22-Decitabine	U27
Classical-Mono__AML22-Decitabine	U27
cDC2-1__AML2123	U27
Non-Classical Mono-2__AML2123	U27
Intermediate Mono-3__AML2123	U27
cDC2-2__1702-Et922-66F	U27
MEP-2__AML2910	U27
Multilin-1__1702-Et922-66F	U27
MultiLin-GMP-2__1702-Et922-66F	U27
cDC1__AML3050	U27
MEP-Eryth-1__AML3050	U27
LMPP-1-cycling__1702-Et922-66F	U27
Intermediate Mono-3__AML3050	U27
HSC-2__AML3050	U27
ERP-6__AML3050	U27
MDP-1__1702-Et922-66F	U27
MDP-2__1702-Et922-66F	U27
MEP-1__1702-Et922-66F	U27
MEP-2__1702-Et922-66F	U27
MEP-Eryth-2__1702-Et922-66F	U27
MKP-early__1702-Et922-66F	U27
pDC__AML2910	U27
MPP-2__1702-Et922-66F	U27
MPP-MEP__1702-Et922-66F	U27
Pro-B-cycling-1__AML2910	U27
Pro-B-Early-cycling__AML2910	U27
NK-Mature__AML2910	U27
MultiLin-GMP-1__1702-Et922-66F	U27
LMPP-1__1702-Et922-66F	U27
cDC2-1__AML3948	U27
immNeu-1__AML3948	U27
CD8 TEM__AML3	U27
Multilin-1__MDS585	U27
MultiLin-GMP-1__MDS585	U27
Mono-1__MDS585	U27
MPP-1__MDS585	U27
MEP-Eryth-1__MDS585	U27
MDP-2__MDS585	U27
LMPP-1-cycling__MDS585	U27
Intermediate Mono-3__MDS585	U27
Myeloid intermediate 2__MDS585	U27
Intermediate Mono-2__MDS585	U27
HSC-2__MDS585	U27
BMCP-1__MDS585	U27
B Memory-1__MDS585	U27
pDC__MDS1123	U27
cDC2-2__MDS1123	U27
Non-Classical Mono-2__MDS1123	U27
NK-Mature__MDS1123	U27
Myeloid intermediate 2__MDS1123	U27
Intermediate Mono-1__MDS585	U27
NK-Mature__MDS585	U27
Non-Classical Mono-2__MDS585	U27
pDC__MDS585	U27
MEP-2__NA-SRR16208930	U27
MEP-1__NA-SRR16208930	U27
MDP-6__NA-SRR16208930	U27
MAIT__NA-SRR16208930	U27
LMPP-2__NA-SRR16208930	U27
Intermediate Mono-3__NA-SRR16208930	U27
CLP__NA-SRR16208930	U27
BMCP-1__NA-SRR16208930	U27
B Memory-1__NA-SRR16208930	U27
pre-DC-1__NA-SRR16208929	U27
pDC__NA-SRR16208929	U27
cDC2-1__NA-SRR16208929	U27
Non-Classical Mono-2__NA-SRR16208929	U27
Multilin-1__NA-SRR16208929	U27
MPP-MEP__NA-SRR16208929	U27
MPP-1__NA-SRR16208929	U27
LMPP-1-cycling__NA-SRR16208929	U27
cDC2-1__NA-SRR16208928	U27
Non-Classical Mono-2__NA-SRR16208928	U27
Multilin-1__MDS1123	U27
MultiLin-GMP-1__MDS1123	U27
MPP-1__MDS1123	U27
MEP-2__MDS1123	U27
Myeloid intermediate 3__AML5292	U27
Multilin-1__AML5292	U27
MultiLin-GMP-1__AML5292	U27
Mono-2__AML5292	U27
Mono-1__AML5292	U27
MPP-MEP__AML5292	U27
MEP-1__AML5292	U27
MDP-2__AML5292	U27
MAIT__AML5292	U27
LMPP-1-cycling__AML5292	U27
Intermediate Mono-3__AML5292	U27
Intermediate Mono-2__AML5292	U27
Intermediate Mono-1__AML5292	U27
BMCP-1__AML5292	U27
B Memory-1__AML52-Azacitidine	U27
cDC2-1__AML4340	U27
Mono-2__AML4340	U27
Intermediate Mono-2__AML4340	U27
B Memory-2__AML4340	U27
Non-Classical Mono-2__AML5292	U27
B Memory-2__AML2123	U27
cDC1__AML5292	U27
B Memory-1__HTO2-SRR16208954	U27
MDP-2__MDS1123	U27
LMPP-1-cycling__MDS1123	U27
Intermediate Mono-3__MDS1123	U27
Intermediate Mono-2__MDS1123	U27
Intermediate Mono-1__MDS1123	U27
CD4 TCM__MDS1123	U27
BMCP-1__MDS1123	U27
B Memory-1__MDS1123	U27
Non-Classical Mono-2__HTO2-SRR16208955	U27
NK-Mature__HTO2-SRR16208955	U27
Intermediate Mono-2__HTO2-SRR16208955	U27
CD8 TEM__HTO2-SRR16208955	U27
B Memory-2__HTO2-SRR16208955	U27
B Memory-1__HTO2-SRR16208955	U27
NK-Mature__HTO2-SRR16208954	U27
Mono-2__HTO2-SRR16208954	U27
Intermediate Mono-2__HTO2-SRR16208954	U27
CD8 TEM__HTO2-SRR16208954	U27
B Memory-2__HTO2-SRR16208954	U27
T CD4 Naive-1__AML6	U27
LMPP-2__AML-21	U27
BMCP-1__0018_Af_N1c	U27
NK-Mature__AML-12	U27
Non-Classical Mono-2__AML-01	U27
cDC1__AML-01	U27
B Memory-2__AML-02	U27
Intermediate Mono-3__AML-02	U27
MDP-1__AML-02	U27
MEP-Eryth-2__AML-02	U27
Mono-1__AML-02	U27
Mono-2__AML-02	U27
NK-Mature__AML-02	U27
Non-Classical Mono-2__AML-02	U27
cMOP__AML-11	U27
Intermediate Mono-2__AML-03	U27
Intermediate Mono-3__562_AfInv16_25F	U27
Intermediate Mono-3__AML-03	U27
LMPP-2__AML-03	U27
MDP-1__AML-03	U27
B Memory-1__AML-04	U27
B Memory-2__AML-04	U27
CD4 TCM__AML-04	U27
CD8 TEM__AML-04	U27
cDC2-2__AML-11	U27
MDP-1__AML-04	U27
Non-Classical Mono-2__508084__Diagnosis	U27
B Memory-2__AML-07	U27
CD8 TEM__AML-07	U27
NK-Mature__AML-01	U27
Classical-Mono__AML-07	U27
MAIT__AML-01	U27
Intermediate Mono-2__AML-01	U27
T CD4 Naive-1__AML-20	U27
MDP-1__AML-12	U27
Non-Classical Mono-2__AML-20	U27
NK-Mature__AML-20	U27
Intermediate Mono-3__AML-12	U27
pDC__550_EInv16_38M	U27
CD4 TCM__AML-12	U27
T CD4 Naive-1__AML-12_CCHMC	U27
Non-Classical Mono-2__AML-12_CCHMC	U27
NK-Mature__AML-12_CCHMC	U27
MAIT__AML-20	U27
CD8 TEM__AML-12_CCHMC	U27
CD4 TCM__AML-12_CCHMC	U27
B Memory-2__AML-12_CCHMC	U27
B Memory-1__AML-12_CCHMC	U27
preNeu__AML-11	U27
pre-DC-3__AML-11	U27
pre-DC-2__AML-11	U27
pre-DC-1__AML-11	U27
CD8 TEM__AML-20	U27
B Memory-1__AML-20	U27
pDC__AML-11	U27
B Memory-2__AML-01	U27
immNeu-1__AML-11	U27
Intermediate Mono-1__AML-01	U27
Intermediate Mono-3__AML-01	U27
BMCP-1__AML-11	U27
Intermediate Mono-3__AML-07	U27
Mono-2__AML-07	U27
cDC2-1__AML-08	U27
pre-DC-1__AML-08	U27
pre-DC-2__AML-08	U27
B Memory-1__AML-09	U27
Intermediate Mono-3__AML-09	U27
MEP-Eryth-2__AML-11	U27
Mono-1__AML-09	U27
MEP-Eryth-1__AML-11	U27
Mono-2__AML-09	U27
cDC1__AML-09	U27
B Memory-1__AML-10	U27
CD4 TCM__AML-10	U27
Classical-Mono__AML-10	U27
Intermediate Mono-1__AML-10	U27
Intermediate Mono-3__AML-10	U27
MEP-2__AML-11	U27
MEP-1__AML-11	U27
LMPP-1-cycling__AML-11	U27
MAIT__AML-10	U27
MDP-1__AML-10	U27
Intermediate Mono-3__AML-11	U27
Intermediate Mono-2__AML-11	U27
Mono-2__AML-10	U27
Non-Classical Mono-2__AML-10	U27
cDC2-1__AML-10	U27
cDC1__AML-08	U27
MAIT__AML-07	U27
Non-Classical Mono-2__AML-08	U27
MultiLin-GMP-1__AML-08	U27
cDC2-1__AML-11	U27
NK-Mature__AML-07	U27
Non-Classical Mono-2__AML-07	U27
cDC2-1__AML-07	U27
B Memory-1__AML-08	U27
B Memory-2__AML-08	U27
CD8 TEM__AML-08	U27
Classical-Mono__AML-08	U27
Non-Classical Mono-2__AML-11	U27
Intermediate Mono-1__AML-08	U27
Intermediate Mono-2__AML-08	U27
Myeloid intermediate 2__AML-11	U27
Multilin-1__AML-11	U27
MultiLin-GMP-3__AML-11	U27
MultiLin-GMP-2__AML-11	U27
MultiLin-GMP-1__AML-11	U27
Mono-2__AML-11	U27
Intermediate Mono-3__AML-08	U27
Non-Classical Mono-2__562_AfInv16_25F	U27
Mono-1__AML-11	U27
MPP-MEP__AML-11	U27
MAIT__AML-08	U27
MDP-2__AML-08	U27
MDP-3__AML-08	U27
Mono-2__AML-08	U27
NK-Mature__AML-08	U27
B Memory-1__AML-13	U27
Classical-Mono__AML-11	U27
CD4 TCM__AML-13	U27
MultiLin-GMP-1__AML-18	U27
Intermediate Mono-3__550_EInv16_38M	U27
Intermediate Mono-3__754_EInv16_47M	U27
B Memory-2__AML-13	U27
NK-Mature__AML-18	U27
MAIT__AML-16	U27
Classical-Mono__AML-19	U27
Intermediate Mono-1__754_EInv16_47M	U27
CD4 TCM__452198__Diagnosis	U27
Non-Classical Mono-2__754_EInv16_47M	U27
Non-Classical Mono-2__AML-18	U27
cDC2-2__754_EInv16_47M	U27
cMOP__754_EInv16_47M	U27
T CD4 Naive-1__452198__Relapse	U27
B Memory-2__AML-21	U27
cDC2-1__AML-14	U27
Mono-2__754_EInv16_47M	U27
MAIT__AML-18	U27
Intermediate Mono-3__AML-18	U27
B Memory-1__754_EInv16_47M	U27
CD4 TCM__AML-17	U27
NK-Mature__AML-19	U27
Non-Classical Mono-2__AML-17	U27
pDC__AML-17	U27
CD8 TEM__AML-21-R1	U27
ASDC__550_EInv16_38M	U27
B Memory-2__AML-18	U27
CD4 TCM__AML-18	U27
CD8 TEM__AML-18	U27
cDC2-2__727_EInv16_35M	U27
Mono-2__AML-19	U27
Classical-Mono__AML-18	U27
T CD4 Naive-1__452198__Diagnosis	U27
T CD8 Naive__452198__Diagnosis	U27
Intermediate Mono-1__AML-18	U27
Intermediate Mono-2__AML-18	U27
Intermediate Mono-1__550_EInv16_38M	U27
NK-Mature__AML-17	U27
cDC1__AML-14	U27
Non-Classical Mono-2__AML-19	U27
Non-Classical Mono-2__AML-14_CCHMC	U27
Non-Classical Mono-2__AML-14	U27
NK-Mature__AML-14_CCHMC	U27
Mono-2__AML-14_CCHMC	U27
Mono-1__AML-14_CCHMC	U27
MEP-1__AML-14_CCHMC	U27
Classical-Mono__508084__Diagnosis	U27
MDP-2__AML-14_CCHMC	U27
cDC1__AML-14_CCHMC	U27
Non-Classical Mono-2__550_EInv16_38M	U27
B Memory-2__508084__Diagnosis	U27
LMPP-2__AML-14_CCHMC	U27
Intermediate Mono-3__AML-21	U27
Intermediate Mono-3__AML-14_CCHMC	U27
Intermediate Mono-2__AML-14_CCHMC	U27
Intermediate Mono-1__AML-14_CCHMC	U27
Classical-Mono__AML-14_CCHMC	U27
Intermediate Mono-2__AML-21	U27
cDC2-1__AML-14_CCHMC	U27
pre-DC-2__AML-14_CCHMC	U27
B Memory-1__AML-14	U27
NK-Mature__AML-14	U27
Mono-2__550_EInv16_38M	U27
Mono-2__AML-14	U27
cDC2-1__550_EInv16_38M	U27
Intermediate Mono-2__508084__Diagnosis	U27
Mono-1__AML-14	U27
MDP-2__AML-14	U27
CD8 TEM__376_Af_N1c	U27
Intermediate Mono-1__AML-21	U27
MDP-1__AML-14	U27
MAIT__AML-14	U27
LMPP-2__AML-14	U27
Intermediate Mono-3__AML-14	U27
NK-Mature__AML-13	U27
Intermediate Mono-2__AML-14	U27
Intermediate Mono-1__AML-14	U27
Classical-Mono__AML-14	U27
CD4 TCM__AML-14_CCHMC	U27
Non-Classical Mono-2__AML-13	U27
Plasma Cell__10DD-1002__Diagnosis	U30
Plasma Cell__hashtag2-SRR16208949	U30
Classical-Mono__AML-19-CR2	U30
LMPP-1__10DD-1003__Relapse	U30
Erythroblast-3__AML-18	U30
MultiLin-GMP-2__4924_AfInv16_P49M	U30
Erythroblast-3__AML11	U30
immNeu-1__AML056	U30
Plasma Cell__AML2	U30
Erythroblast-3__AML-12_CCHMC	U30
Plasma Cell__AML2123	U30
MPP-MEP__AML1	U30
MEP-Eryth-2__AML1	U30
Plasma Cell__AML1896	U30
Erythroblast-1__AML-16-Dx	U30
LMPP-1-cycling__AML-16-Dx	U30
MEP-2__AML-16-Dx	U30
MultiLin-GMP-2__AML-16-Dx	U30
T CD4 Naive-1__AML-16-Dx	U30
Erythroblast-3__AML-16	U30
Erythroblast-3__AML12	U30
T CD8 Naive__AML-17-R2	U30
Plasma Cell__184874__Diagnosis	U30
CD8 TEM__AML-17-CR1	U30
CD8 TEM__AML-17-CR2	U30
NK-Mature__AML-17-CR2	U30
Non-Classical Mono-2__AML-17-CR2	U30
Plasma Cell__10DD-1009__Diagnosis	U30
Erythroblast-3__Pt-69_Dx	U30
Erythroblast-2__P16__Diagnosis	U30
Erythroblast-3__Pt-69_Rl	U30
CD8 TEM__AML-17-R1	U30
T CD8 Naive__AML-17-R1	U30
CD8 TEM__AML-17-R2	U30
Intermediate Mono-3__AML-17-R2	U30
MultiLin-GMP-1__AML-17-R2	U30
Erythroblast-3__Pt-16_Dx	U30
Erythroblast-3__P04__Diagnosis	U30
Plasma Cell__10DD-1085__Diagnosis	U30
MultiLin-GMP-2__AML3	U30
Erythroblast-3__P09__Relapse	U30
CD4 TCM__P20__Relapse	U30
Plasma Cell__10DD-1062__Treatment	U30
MEP-Eryth-2__P10__Diagnosis	U30
NK-Mature__P19__Relapse	U30
Plasma Cell__10DD-1058__Diagnosis	U30
CD4 TCM__P21__Diagnosis	U30
MAIT__P19__Relapse	U30
CD8 TEM__P19__Relapse	U30
NK-Mature__P11__Diagnosis	U30
ERP-7__P11__Relapse	U30
B Memory-2__P19__Diagnosis	U30
Erythroblast-3__P12__Diagnosis	U30
CD4 TCM__P12__Relapse	U30
Erythroblast-3__P19__Relapse	U30
Plasma Cell__10DD-1062__Diagnosis	U30
Erythroblast-3__P21__Diagnosis	U30
LMPP-1-cycling__P08__Relapse	U30
Erythroblast-3__P22__Diagnosis	U30
NK-Mature__P06__Relapse	U30
Erythroblast-1__P22__Diagnosis	U30
CD4 TCM__P22__Diagnosis	U30
CD4 TCM__P07__Relapse	U30
CD8 TEM__P07__Relapse	U30
ERP-4__P09__Diagnosis	U30
T CD4 Naive-1__P07__Relapse	U30
CD8 TEM__P08__Diagnosis	U30
Erythroblast-2__P08__Diagnosis	U30
MAIT__P08__Diagnosis	U30
T CD4 Naive-1__P08__Diagnosis	U30
T CD8 Naive__P08__Diagnosis	U30
Erythroblast-3__P08__Relapse	U30
CD4 TCM__P08__Diagnosis	U30
Erythroblast-3__P06__Relapse	U30
Erythroblast-3__P12__Relapse	U30
Plasma Cell__10DD-1058__Treatment	U30
Erythroblast-1__P14__Relapse	U30
Erythroblast-2__P14__Relapse	U30
Erythroblast-3__P14__Relapse	U30
B Memory-2__P15__Diagnosis	U30
Erythroblast-3__P16__Relapse	U30
ERP-6__P16__Relapse	U30
T CD8 Naive__P16__Relapse	U30
Erythroblast-3__P15__Diagnosis	U30
MAIT__P15__Diagnosis	U30
T CD8 Naive__P16__Diagnosis	U30
CD4 TCM__P15__Relapse	U30
NK-Mature__P16__Diagnosis	U30
Erythroblast-3__P16__Diagnosis	U30
ERP-6__P16__Diagnosis	U30
B Memory-2__P16__Relapse	U30
Erythroblast-3__P18__Relapse	U30
Erythroblast-3__P14__Diagnosis	U30
Erythroblast-1__P17__Relapse	U30
Erythroblast-3__P18__Diagnosis	U30
CD4 TCM__P13__Diagnosis	U30
CD8 TEM__P13__Diagnosis	U30
immNeu-1__P17__Relapse	U30
ERP-6__P13__Diagnosis	U30
